,from,to,weight,value
291,AT4G00870,AT2G07727,0.121672722890261,0.121672722890261
292,AT2G33710,AT1G51890,0.121617995567579,0.121617995567579
293,mean_AT4G01720-AT5G46350,AT5G46050,0.121561723657825,0.121561723657825
294,mean_AT4G01720-AT5G46350,AT3G04300,0.121521692560828,0.121521692560828
295,AT2G33710,AT4G11890,0.121518957180973,0.121518957180973
296,AT3G23230,AT3G50170,0.121492505535851,0.121492505535851
297,AT1G62300,AT5G25930,0.121378572733454,0.121378572733454
298,mean_AT1G78930-AT5G44260,AT4G13410,0.121361421164808,0.121361421164808
299,AT1G62300,AT5G18050,0.121299625101164,0.121299625101164
300,AT1G62300,AT3G04300,0.121298126829504,0.121298126829504
301,AT1G62300,AT3G14225,0.121283975886816,0.121283975886816
302,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT4G19430,0.121277141496293,0.121277141496293
303,AT3G23230,AT1G61560,0.121239595653996,0.121239595653996
304,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT1G78860,0.121235441590704,0.121235441590704
305,AT2G40740,AT5G38250,0.121160774270605,0.121160774270605
306,AT1G01060,AT1G26410,0.121080236337792,0.121080236337792
307,AT3G23230,AT4G00970,0.120943434911224,0.120943434911224
308,AT4G00870,AT3G50140,0.120872116453406,0.120872116453406
309,mean_AT2G26150-AT3G24500-AT4G11660-AT5G05410-AT3G23150,AT1G71000,0.120813706257429,0.120813706257429
310,mean_AT4G01720-AT5G46350,AT1G56550,0.12079085252186,0.12079085252186
311,AT1G07050,AT5G13170,0.120740308025983,0.120740308025983
312,mean_AT4G01720-AT5G46350,AT5G48657,0.120739300398914,0.120739300398914
313,mean_AT4G01720-AT5G46350,AT1G51920,0.120594518813897,0.120594518813897
314,AT2G40740,AT4G15236,0.120568214753266,0.120568214753266
315,AT2G40740,AT2G18690,0.120524059466294,0.120524059466294
316,AT3G23230,AT2G47240,0.120517831359177,0.120517831359177
317,mean_AT4G01720-AT5G46350,AT4G25070,0.120461709678454,0.120461709678454
318,AT1G01060,AT4G23220,0.120401429699571,0.120401429699571
319,AT1G01060,AT1G24470,0.120397955690263,0.120397955690263
320,AT3G23230,AT5G59530,0.120300957353047,0.120300957353047
321,AT2G40740,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,0.120273794334897,0.120273794334897
322,AT3G23230,AT4G17660,0.120253932084871,0.120253932084871
323,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT1G02920,0.120227657216129,0.120227657216129
324,AT3G46640,ATMG00830,0.12017389559163,0.12017389559163
325,AT4G21550,AT5G38930,0.120088845706745,0.120088845706745
326,AT3G23230,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,0.120070524482581,0.120070524482581
327,AT1G01060,AT5G54720,0.12005950393311,0.12005950393311
328,AT1G01060,AT2G28630,0.120043680065418,0.120043680065418
329,AT3G23230,AT1G02930,0.12002399209614,0.12002399209614
330,AT3G23230,AT1G21120,0.119975235591985,0.119975235591985
331,mean_AT2G26150-AT3G24500-AT4G11660-AT5G05410-AT3G23150,AT1G27020,0.119946521254763,0.119946521254763
332,AT2G33710,AT4G15417,0.119907265494816,0.119907265494816
333,AT2G33710,AT4G39610,0.11986308488523,0.11986308488523
334,AT1G07050,AT4G33980,0.1198391085709,0.1198391085709
335,AT1G62300,AT4G35110,0.119795245413753,0.119795245413753
336,AT2G33710,AT1G66700,0.119687244559571,0.119687244559571
337,AT1G01060,AT1G62300,0.119686205098759,0.119686205098759
338,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,AT4G23290,0.119683968227455,0.119683968227455
339,AT2G40740,AT2G29100,0.119656344255971,0.119656344255971
340,AT5G43290,AT3G22100,0.119656104776271,0.119656104776271
341,AT5G43290,ATCG00720,0.119339735644254,0.119339735644254
342,AT2G33710,AT5G07760,0.119217520415811,0.119217520415811
343,AT5G43290,ATCG00510,0.119191531807912,0.119191531807912
344,mean_AT2G26150-AT3G24500-AT4G11660-AT5G05410-AT3G23150,AT3G20395,0.119066260463826,0.119066260463826
345,AT3G51910,AT2G43870,0.118932648358443,0.118932648358443
346,AT1G62300,AT4G17660,0.118654981222813,0.118654981222813
347,mean_AT4G01720-AT5G46350,AT3G22060,0.118637582699098,0.118637582699098
348,AT5G43290,AT4G25070,0.118617311909971,0.118617311909971
349,AT3G23230,AT5G57220,0.118595297556177,0.118595297556177
350,AT2G40740,AT1G78860,0.118588753881268,0.118588753881268
351,AT5G44210,AT2G24850,0.118552053667794,0.118552053667794
352,AT2G33710,AT2G25297,0.118464775531106,0.118464775531106
353,AT2G40740,AT3G23230,0.118456329239047,0.118456329239047
354,AT4G00870,ATCG00340,0.118428724298732,0.118428724298732
355,AT2G33710,AT1G26420,0.118404618373765,0.118404618373765
356,AT3G23230,AT5G07760,0.11840166977547,0.11840166977547
357,AT2G40740,AT1G49000,0.118397228180618,0.118397228180618
358,AT5G43290,AT3G54150,0.118370880066494,0.118370880066494
359,AT3G23230,AT3G26500,0.118221553199837,0.118221553199837
360,AT2G33710,AT3G50170,0.118092034652236,0.118092034652236
361,mean_AT4G01720-AT5G46350,AT3G23550,0.118062084949107,0.118062084949107
362,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,mean_AT4G01720-AT5G46350,0.118053885329532,0.118053885329532
363,mean_AT4G01720-AT5G46350,AT1G26380,0.11798504815669,0.11798504815669
364,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT2G33710,0.117970292576305,0.117970292576305
365,AT2G33710,AT1G61360,0.117944314947144,0.117944314947144
366,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT5G65600,0.117813850019423,0.117813850019423
367,AT2G40740,AT2G29720,0.117781567421999,0.117781567421999
368,mean_AT4G01720-AT5G46350,AT1G17147,0.117763871309305,0.117763871309305
369,AT2G40740,AT4G18253,0.117731524930758,0.117731524930758
370,mean_AT5G39610-AT3G15500,AT1G33860,0.117505078546894,0.117505078546894
371,AT3G46640,AT4G35160,0.11749670223266,0.11749670223266
372,AT4G00870,ATCG00730,0.11747782193127,0.11747782193127
373,AT3G23230,AT5G44910,0.117373682770902,0.117373682770902
374,mean_AT5G39610-AT3G15500,AT4G35160,0.117360288003448,0.117360288003448
375,AT5G43290,AT4G33980,0.11727471394362,0.11727471394362
376,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,AT1G07500,0.117236304927799,0.117236304927799
377,AT2G40740,AT5G44910,0.117201704947037,0.117201704947037
378,AT4G28140,AT2G40710,0.117198098669612,0.117198098669612
379,mean_AT4G01720-AT5G46350,AT2G28630,0.117152011712908,0.117152011712908
380,AT2G40740,AT1G02930,0.117060743707447,0.117060743707447
381,mean_AT1G78930-AT5G44260,AT4G33980,0.117031771977928,0.117031771977928
382,AT1G01060,AT5G01740,0.117006127803118,0.117006127803118
383,AT1G01060,AT5G06570,0.117001921809682,0.117001921809682
384,AT5G43290,ATCG00710,0.116953776310779,0.116953776310779
385,AT2G33710,AT5G61160,0.116931853787713,0.116931853787713
386,mean_AT4G01720-AT5G46350,AT2G25735,0.116808878445727,0.116808878445727
387,AT3G22100,AT4G21550,0.116790659966814,0.116790659966814
388,AT1G07050,AT2G36730,0.116788821771988,0.116788821771988
389,AT2G40740,AT1G26420,0.116698544693848,0.116698544693848
390,AT2G40740,AT1G51920,0.116580893667416,0.116580893667416
391,AT1G62300,AT1G78410,0.1165711998736,0.1165711998736
392,AT3G23230,AT4G30910,0.11656044094731,0.11656044094731
393,mean_AT4G01720-AT5G46350,AT3G50170,0.116527747850089,0.116527747850089
394,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT1G17147,0.116508078405982,0.116508078405982
395,AT5G43290,AT2G37980,0.116456283650914,0.116456283650914
396,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT1G30730,0.11643777416878,0.11643777416878
397,AT1G62300,AT2G38860,0.11642644945458,0.11642644945458
398,AT1G62300,AT3G26830,0.116405618107567,0.116405618107567
399,AT4G21550,AT5G45700,0.116391744206638,0.116391744206638
400,AT1G62300,AT1G26420,0.116354606331264,0.116354606331264
401,mean_AT4G01720-AT5G46350,AT5G07760,0.116354236015189,0.116354236015189
402,mean_AT4G01720-AT5G46350,AT5G57010,0.116348935525356,0.116348935525356
403,AT3G23230,AT1G26420,0.11630296332588,0.11630296332588
404,AT2G40740,AT1G51890,0.116292507466532,0.116292507466532
405,AT3G23230,AT1G35230,0.116116533468572,0.116116533468572
406,AT2G33710,AT4G11470,0.116107780637447,0.116107780637447
407,AT1G62300,AT2G33710,0.116008937083887,0.116008937083887
408,AT1G01060,AT4G18253,0.116002456750004,0.116002456750004
409,mean_AT4G01720-AT5G46350,AT5G48540,0.115957428312291,0.115957428312291
410,AT2G33710,AT2G40095,0.115951137590347,0.115951137590347
411,AT2G33710,AT1G69920,0.11591286014466,0.11591286014466
412,AT4G21550,AT3G22100,0.115834162198685,0.115834162198685
413,AT5G43290,AT5G02780,0.115827295661062,0.115827295661062
414,mean_AT2G26150-AT3G24500-AT4G11660-AT5G05410-AT3G23150,AT4G32280,0.115803965593687,0.115803965593687
415,AT3G23230,AT1G51890,0.115745370361204,0.115745370361204
416,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT5G57010,0.115696662156402,0.115696662156402
417,AT2G33710,AT1G16090,0.115639138298444,0.115639138298444
418,AT3G23230,mean_AT4G01720-AT5G46350,0.115491494340355,0.115491494340355
419,AT3G23230,AT1G02360,0.115367177146293,0.115367177146293
420,AT1G01060,AT5G38250,0.115366129766648,0.115366129766648
421,AT2G40740,AT4G17660,0.115265989349952,0.115265989349952
422,AT1G01060,mean_AT4G01720-AT5G46350,0.11520227211321,0.11520227211321
423,AT5G43290,AT5G61900,0.115196675835004,0.115196675835004
424,mean_AT4G01720-AT5G46350,AT5G38900,0.115167537503396,0.115167537503396
425,AT1G62300,AT4G15417,0.11505074266331,0.11505074266331
426,AT3G51910,AT4G27970,0.114941886410045,0.114941886410045
427,AT1G62300,AT2G39200,0.114927764325335,0.114927764325335
428,AT3G23230,AT4G15417,0.114903009592082,0.114903009592082
429,AT1G01060,AT2G38860,0.114901678745836,0.114901678745836
430,AT2G40740,AT2G47240,0.11489663659811,0.11489663659811
431,AT3G23230,AT5G48540,0.114888535492898,0.114888535492898
432,mean_AT4G01720-AT5G46350,AT4G14365,0.114884201077206,0.114884201077206
433,AT1G62300,AT1G26380,0.114875180444066,0.114875180444066
434,AT2G40740,AT4G11470,0.114786854259936,0.114786854259936
